type,cause,year,month,dead
ucd,"D68.9: Coagulation defect, unspecified",2022,4,78
ucd,"D68.9: Coagulation defect, unspecified",2022,5,84
ucd,"D68.9: Coagulation defect, unspecified",2022,6,73
ucd,"D68.9: Coagulation defect, unspecified",2022,7,77
ucd,"D68.9: Coagulation defect, unspecified",2022,8,66
ucd,"D68.9: Coagulation defect, unspecified",2022,9,71
ucd,"D68.9: Coagulation defect, unspecified",2022,10,60
ucd,"D68.9: Coagulation defect, unspecified",2022,11,68
ucd,"D68.9: Coagulation defect, unspecified",2022,12,84
ucd,"D68.9: Coagulation defect, unspecified",2023,1,94
ucd,"D68.9: Coagulation defect, unspecified",2023,2,67
ucd,"D68.9: Coagulation defect, unspecified",2023,3,79
ucd,"D68.9: Coagulation defect, unspecified",2023,4,73
ucd,"D68.9: Coagulation defect, unspecified",2023,5,76
ucd,"D68.9: Coagulation defect, unspecified",2023,6,60
ucd,"D68.9: Coagulation defect, unspecified",2023,7,69
ucd,"D68.9: Coagulation defect, unspecified",2023,8,67
ucd,"D68.9: Coagulation defect, unspecified",2023,9,72
ucd,"D68.9: Coagulation defect, unspecified",2023,10,70
ucd,"D68.9: Coagulation defect, unspecified",2023,11,80
ucd,"D68.9: Coagulation defect, unspecified",2023,12,85
ucd,"D68.9: Coagulation defect, unspecified",2024,1,84
ucd,"D68.9: Coagulation defect, unspecified",2024,2,64
ucd,"D68.9: Coagulation defect, unspecified",2024,3,78
ucd,"D68.9: Coagulation defect, unspecified",2024,4,56
ucd,"D68.9: Coagulation defect, unspecified",2024,5,59
ucd,"D68.9: Coagulation defect, unspecified",2024,6,63
ucd,"D68.9: Coagulation defect, unspecified",2024,7,69
ucd,"D68.9: Coagulation defect, unspecified",2024,8,62
ucd,"D68.9: Coagulation defect, unspecified",2024,9,41
ucd,"D68.9: Coagulation defect, unspecified",2024,10,62
ucd,"D68.9: Coagulation defect, unspecified",2024,11,21
ucd,D69.3: Idiopathic thrombocytopenic purpura,2018,1,17
ucd,D69.3: Idiopathic thrombocytopenic purpura,2018,2,19
ucd,D69.3: Idiopathic thrombocytopenic purpura,2018,3,14
ucd,D69.3: Idiopathic thrombocytopenic purpura,2018,4,18
ucd,D69.3: Idiopathic thrombocytopenic purpura,2018,5,22
ucd,D69.3: Idiopathic thrombocytopenic purpura,2018,6,15
ucd,D69.3: Idiopathic thrombocytopenic purpura,2018,7,19
ucd,D69.3: Idiopathic thrombocytopenic purpura,2018,8,21
ucd,D69.3: Idiopathic thrombocytopenic purpura,2018,9,13
ucd,D69.3: Idiopathic thrombocytopenic purpura,2018,10,25
ucd,D69.3: Idiopathic thrombocytopenic purpura,2018,11,13
ucd,D69.3: Idiopathic thrombocytopenic purpura,2018,12,22
ucd,D69.3: Idiopathic thrombocytopenic purpura,2019,1,24
ucd,D69.3: Idiopathic thrombocytopenic purpura,2019,2,17
ucd,D69.3: Idiopathic thrombocytopenic purpura,2019,3,14
ucd,D69.3: Idiopathic thrombocytopenic purpura,2019,4,14
ucd,D69.3: Idiopathic thrombocytopenic purpura,2019,5,15
ucd,D69.3: Idiopathic thrombocytopenic purpura,2019,7,14
ucd,D69.3: Idiopathic thrombocytopenic purpura,2019,8,19
ucd,D69.3: Idiopathic thrombocytopenic purpura,2019,10,21
ucd,D69.3: Idiopathic thrombocytopenic purpura,2019,11,21
ucd,D69.3: Idiopathic thrombocytopenic purpura,2019,12,18
ucd,D69.3: Idiopathic thrombocytopenic purpura,2020,1,18
ucd,D69.3: Idiopathic thrombocytopenic purpura,2020,2,15
ucd,D69.3: Idiopathic thrombocytopenic purpura,2020,3,12
ucd,D69.3: Idiopathic thrombocytopenic purpura,2020,4,23
ucd,D69.3: Idiopathic thrombocytopenic purpura,2020,5,17
ucd,D69.3: Idiopathic thrombocytopenic purpura,2020,6,14
ucd,D69.3: Idiopathic thrombocytopenic purpura,2020,7,26
ucd,D69.3: Idiopathic thrombocytopenic purpura,2020,8,22
ucd,D69.3: Idiopathic thrombocytopenic purpura,2020,9,18
ucd,D69.3: Idiopathic thrombocytopenic purpura,2020,10,23
ucd,D69.3: Idiopathic thrombocytopenic purpura,2020,11,15
ucd,D69.3: Idiopathic thrombocytopenic purpura,2020,12,23
ucd,D69.3: Idiopathic thrombocytopenic purpura,2021,1,17
ucd,D69.3: Idiopathic thrombocytopenic purpura,2021,2,18
ucd,D69.3: Idiopathic thrombocytopenic purpura,2021,3,19
ucd,D69.3: Idiopathic thrombocytopenic purpura,2021,4,22
ucd,D69.3: Idiopathic thrombocytopenic purpura,2021,5,15
ucd,D69.3: Idiopathic thrombocytopenic purpura,2021,6,21
ucd,D69.3: Idiopathic thrombocytopenic purpura,2021,7,16
ucd,D69.3: Idiopathic thrombocytopenic purpura,2021,8,17
ucd,D69.3: Idiopathic thrombocytopenic purpura,2021,9,13
ucd,D69.3: Idiopathic thrombocytopenic purpura,2021,10,17
ucd,D69.3: Idiopathic thrombocytopenic purpura,2021,11,21
ucd,D69.3: Idiopathic thrombocytopenic purpura,2021,12,13
ucd,D69.3: Idiopathic thrombocytopenic purpura,2022,1,15
ucd,D69.3: Idiopathic thrombocytopenic purpura,2022,3,12
ucd,D69.3: Idiopathic thrombocytopenic purpura,2022,4,18
ucd,D69.3: Idiopathic thrombocytopenic purpura,2022,5,11
ucd,D69.3: Idiopathic thrombocytopenic purpura,2022,8,21
ucd,D69.3: Idiopathic thrombocytopenic purpura,2022,10,18
ucd,D69.3: Idiopathic thrombocytopenic purpura,2022,11,19
ucd,D69.3: Idiopathic thrombocytopenic purpura,2022,12,13
ucd,D69.3: Idiopathic thrombocytopenic purpura,2023,1,10
ucd,D69.3: Idiopathic thrombocytopenic purpura,2023,2,12
ucd,D69.3: Idiopathic thrombocytopenic purpura,2023,3,11
ucd,D69.3: Idiopathic thrombocytopenic purpura,2023,4,12
ucd,D69.3: Idiopathic thrombocytopenic purpura,2023,6,12
ucd,D69.3: Idiopathic thrombocytopenic purpura,2023,7,10
ucd,D69.3: Idiopathic thrombocytopenic purpura,2023,8,11
ucd,D69.3: Idiopathic thrombocytopenic purpura,2023,10,13
ucd,D69.3: Idiopathic thrombocytopenic purpura,2023,11,15
ucd,D69.3: Idiopathic thrombocytopenic purpura,2023,12,10
ucd,D69.3: Idiopathic thrombocytopenic purpura,2024,3,11
ucd,D69.3: Idiopathic thrombocytopenic purpura,2024,4,19
ucd,D69.3: Idiopathic thrombocytopenic purpura,2024,6,10
ucd,D69.3: Idiopathic thrombocytopenic purpura,2024,8,12
ucd,D69.3: Idiopathic thrombocytopenic purpura,2024,9,10
ucd,D69.3: Idiopathic thrombocytopenic purpura,2024,10,14
ucd,D69.4: Other primary thrombocytopenia,2019,6,10
ucd,D69.4: Other primary thrombocytopenia,2019,9,12
ucd,D69.4: Other primary thrombocytopenia,2021,5,10
ucd,D69.4: Other primary thrombocytopenia,2022,5,10
ucd,D69.4: Other primary thrombocytopenia,2022,11,11
ucd,D69.5: Secondary thrombocytopenia,2022,4,12
ucd,D69.5: Secondary thrombocytopenia,2022,6,15
ucd,D69.5: Secondary thrombocytopenia,2022,9,12
ucd,D69.5: Secondary thrombocytopenia,2023,2,15
ucd,D69.5: Secondary thrombocytopenia,2023,3,11
ucd,D69.5: Secondary thrombocytopenia,2023,4,14
ucd,D69.5: Secondary thrombocytopenia,2023,7,14
ucd,D69.5: Secondary thrombocytopenia,2023,8,12
ucd,D69.5: Secondary thrombocytopenia,2023,9,12
ucd,"D69.6: Thrombocytopenia, unspecified",2018,1,43
ucd,"D69.6: Thrombocytopenia, unspecified",2018,2,41
ucd,"D69.6: Thrombocytopenia, unspecified",2018,3,43
ucd,"D69.6: Thrombocytopenia, unspecified",2018,4,30
ucd,"D69.6: Thrombocytopenia, unspecified",2018,5,34
ucd,"D69.6: Thrombocytopenia, unspecified",2018,6,38
ucd,"D69.6: Thrombocytopenia, unspecified",2018,7,35
ucd,"D69.6: Thrombocytopenia, unspecified",2018,8,35
ucd,"D69.6: Thrombocytopenia, unspecified",2018,9,37
ucd,"D69.6: Thrombocytopenia, unspecified",2018,10,38
ucd,"D69.6: Thrombocytopenia, unspecified",2018,11,39
ucd,"D69.6: Thrombocytopenia, unspecified",2018,12,36
ucd,"D69.6: Thrombocytopenia, unspecified",2019,1,41
ucd,"D69.6: Thrombocytopenia, unspecified",2019,2,37
ucd,"D69.6: Thrombocytopenia, unspecified",2019,3,43
ucd,"D69.6: Thrombocytopenia, unspecified",2019,4,49
ucd,"D69.6: Thrombocytopenia, unspecified",2019,5,37
ucd,"D69.6: Thrombocytopenia, unspecified",2019,6,46
ucd,"D69.6: Thrombocytopenia, unspecified",2019,7,33
ucd,"D69.6: Thrombocytopenia, unspecified",2019,8,31
ucd,"D69.6: Thrombocytopenia, unspecified",2019,9,31
ucd,"D69.6: Thrombocytopenia, unspecified",2019,10,29
ucd,"D69.6: Thrombocytopenia, unspecified",2019,11,43
ucd,"D69.6: Thrombocytopenia, unspecified",2019,12,48
ucd,"D69.6: Thrombocytopenia, unspecified",2020,1,40
ucd,"D69.6: Thrombocytopenia, unspecified",2020,2,37
ucd,"D69.6: Thrombocytopenia, unspecified",2020,3,40
ucd,"D69.6: Thrombocytopenia, unspecified",2020,4,44
ucd,"D69.6: Thrombocytopenia, unspecified",2020,5,34
ucd,"D69.6: Thrombocytopenia, unspecified",2020,6,25
ucd,"D69.6: Thrombocytopenia, unspecified",2020,7,38
ucd,"D69.6: Thrombocytopenia, unspecified",2020,8,36
ucd,"D69.6: Thrombocytopenia, unspecified",2020,9,33
ucd,"D69.6: Thrombocytopenia, unspecified",2020,10,43
ucd,"D69.6: Thrombocytopenia, unspecified",2020,11,32
ucd,"D69.6: Thrombocytopenia, unspecified",2020,12,42
ucd,"D69.6: Thrombocytopenia, unspecified",2021,1,44
ucd,"D69.6: Thrombocytopenia, unspecified",2021,2,34
ucd,"D69.6: Thrombocytopenia, unspecified",2021,3,50
ucd,"D69.6: Thrombocytopenia, unspecified",2021,4,38
ucd,"D69.6: Thrombocytopenia, unspecified",2021,5,45
ucd,"D69.6: Thrombocytopenia, unspecified",2021,6,32
ucd,"D69.6: Thrombocytopenia, unspecified",2021,7,41
ucd,"D69.6: Thrombocytopenia, unspecified",2021,8,52
ucd,"D69.6: Thrombocytopenia, unspecified",2021,9,40
ucd,"D69.6: Thrombocytopenia, unspecified",2021,10,51
ucd,"D69.6: Thrombocytopenia, unspecified",2021,11,48
ucd,"D69.6: Thrombocytopenia, unspecified",2021,12,55
ucd,"D69.6: Thrombocytopenia, unspecified",2022,1,43
ucd,"D69.6: Thrombocytopenia, unspecified",2022,2,46
ucd,"D69.6: Thrombocytopenia, unspecified",2022,3,40
ucd,"D69.6: Thrombocytopenia, unspecified",2022,4,31
ucd,"D69.6: Thrombocytopenia, unspecified",2022,5,27
ucd,"D69.6: Thrombocytopenia, unspecified",2022,6,20
ucd,"D69.6: Thrombocytopenia, unspecified",2022,7,44
ucd,"D69.6: Thrombocytopenia, unspecified",2022,8,32
ucd,"D69.6: Thrombocytopenia, unspecified",2022,9,37
ucd,"D69.6: Thrombocytopenia, unspecified",2022,10,47
ucd,"D69.6: Thrombocytopenia, unspecified",2022,11,43
ucd,"D69.6: Thrombocytopenia, unspecified",2022,12,49
ucd,"D69.6: Thrombocytopenia, unspecified",2023,1,42
ucd,"D69.6: Thrombocytopenia, unspecified",2023,2,36
ucd,"D69.6: Thrombocytopenia, unspecified",2023,3,32
ucd,"D69.6: Thrombocytopenia, unspecified",2023,4,31
ucd,"D69.6: Thrombocytopenia, unspecified",2023,5,41
ucd,"D69.6: Thrombocytopenia, unspecified",2023,6,32
ucd,"D69.6: Thrombocytopenia, unspecified",2023,7,25
ucd,"D69.6: Thrombocytopenia, unspecified",2023,8,26
ucd,"D69.6: Thrombocytopenia, unspecified",2023,9,40
ucd,"D69.6: Thrombocytopenia, unspecified",2023,10,42
ucd,"D69.6: Thrombocytopenia, unspecified",2023,11,32
ucd,"D69.6: Thrombocytopenia, unspecified",2023,12,40
ucd,"D69.6: Thrombocytopenia, unspecified",2024,1,47
ucd,"D69.6: Thrombocytopenia, unspecified",2024,2,38
ucd,"D69.6: Thrombocytopenia, unspecified",2024,3,55
ucd,"D69.6: Thrombocytopenia, unspecified",2024,4,31
ucd,"D69.6: Thrombocytopenia, unspecified",2024,5,36
ucd,"D69.6: Thrombocytopenia, unspecified",2024,6,32
ucd,"D69.6: Thrombocytopenia, unspecified",2024,7,22
ucd,"D69.6: Thrombocytopenia, unspecified",2024,8,26
ucd,"D69.6: Thrombocytopenia, unspecified",2024,9,39
ucd,"D69.6: Thrombocytopenia, unspecified",2024,10,36
ucd,"D69.6: Thrombocytopenia, unspecified",2024,11,14
