발생연도,성별,국제질병분류,암종,연령군,발생자수,조발생률
2011,남자,20. C81,호지킨림프종,75-79세,4,1.0
2011,남자,20. C81,호지킨림프종,80-84세,3,1.6
2011,남자,20. C81,호지킨림프종,85세이상,2,2.1
2011,남자,20. C81,호지킨림프종,연령전체,166,0.7
2011,여자,20. C81,호지킨림프종,00-04세,0,
2011,여자,20. C81,호지킨림프종,05-09세,0,
2011,여자,20. C81,호지킨림프종,10-14세,5,0.3
2011,여자,20. C81,호지킨림프종,15-19세,11,0.7
2011,여자,20. C81,호지킨림프종,20-24세,13,0.9
2011,여자,20. C81,호지킨림프종,25-29세,12,0.7
2011,여자,20. C81,호지킨림프종,30-34세,11,0.6
2011,여자,20. C81,호지킨림프종,35-39세,3,0.1
2011,여자,20. C81,호지킨림프종,40-44세,1,0.0
2011,여자,20. C81,호지킨림프종,45-49세,3,0.1
2011,여자,20. C81,호지킨림프종,50-54세,7,0.3
2011,여자,20. C81,호지킨림프종,55-59세,6,0.4
2011,여자,20. C81,호지킨림프종,60-64세,4,0.3
2011,여자,20. C81,호지킨림프종,65-69세,10,1.0
2011,여자,20. C81,호지킨림프종,70-74세,9,1.0
2011,여자,20. C81,호지킨림프종,75-79세,1,0.1
2011,여자,20. C81,호지킨림프종,80-84세,1,0.2
2011,여자,20. C81,호지킨림프종,85세이상,1,0.4
2011,여자,20. C81,호지킨림프종,연령전체,98,0.4
2012,남녀전체,20. C81,호지킨림프종,00-04세,1,0.0
2012,남녀전체,20. C81,호지킨림프종,05-09세,2,0.1
2012,남녀전체,20. C81,호지킨림프종,10-14세,8,0.3
2012,남녀전체,20. C81,호지킨림프종,15-19세,29,0.8
2012,남녀전체,20. C81,호지킨림프종,20-24세,37,1.1
2012,남녀전체,20. C81,호지킨림프종,25-29세,23,0.7
2012,남녀전체,20. C81,호지킨림프종,30-34세,12,0.3
2012,남녀전체,20. C81,호지킨림프종,35-39세,14,0.3
2012,남녀전체,20. C81,호지킨림프종,40-44세,16,0.4
2012,남녀전체,20. C81,호지킨림프종,45-49세,14,0.3
2012,남녀전체,20. C81,호지킨림프종,50-54세,25,0.6
2012,남녀전체,20. C81,호지킨림프종,55-59세,17,0.5
2012,남녀전체,20. C81,호지킨림프종,60-64세,13,0.6
2012,남녀전체,20. C81,호지킨림프종,65-69세,16,0.9
2012,남녀전체,20. C81,호지킨림프종,70-74세,25,1.5
2012,남녀전체,20. C81,호지킨림프종,75-79세,9,0.8
2012,남녀전체,20. C81,호지킨림프종,80-84세,7,1.1
2012,남녀전체,20. C81,호지킨림프종,85세이상,1,0.2
2012,남녀전체,20. C81,호지킨림프종,연령전체,269,0.5
2012,남자,20. C81,호지킨림프종,00-04세,1,0.1
2012,남자,20. C81,호지킨림프종,05-09세,2,0.2
2012,남자,20. C81,호지킨림프종,10-14세,6,0.4
2012,남자,20. C81,호지킨림프종,15-19세,22,1.2
2012,남자,20. C81,호지킨림프종,20-24세,20,1.2
2012,남자,20. C81,호지킨림프종,25-29세,11,0.6
2012,남자,20. C81,호지킨림프종,30-34세,7,0.3
2012,남자,20. C81,호지킨림프종,35-39세,8,0.4
2012,남자,20. C81,호지킨림프종,40-44세,10,0.4
2012,남자,20. C81,호지킨림프종,45-49세,9,0.4
2012,남자,20. C81,호지킨림프종,50-54세,20,0.9
2012,남자,20. C81,호지킨림프종,55-59세,13,0.8
2012,남자,20. C81,호지킨림프종,60-64세,11,1.0
2012,남자,20. C81,호지킨림프종,65-69세,11,1.3
2012,남자,20. C81,호지킨림프종,70-74세,17,2.3
2012,남자,20. C81,호지킨림프종,75-79세,8,1.8
2012,남자,20. C81,호지킨림프종,80-84세,3,1.5
2012,남자,20. C81,호지킨림프종,85세이상,0,
2012,남자,20. C81,호지킨림프종,연령전체,179,0.7
2012,여자,20. C81,호지킨림프종,00-04세,0,
2012,여자,20. C81,호지킨림프종,05-09세,0,
2012,여자,20. C81,호지킨림프종,10-14세,2,0.1
2012,여자,20. C81,호지킨림프종,15-19세,7,0.4
2012,여자,20. C81,호지킨림프종,20-24세,17,1.1
2012,여자,20. C81,호지킨림프종,25-29세,12,0.7
2012,여자,20. C81,호지킨림프종,30-34세,5,0.3
2012,여자,20. C81,호지킨림프종,35-39세,6,0.3
2012,여자,20. C81,호지킨림프종,40-44세,6,0.3
2012,여자,20. C81,호지킨림프종,45-49세,5,0.2
2012,여자,20. C81,호지킨림프종,50-54세,5,0.2
2012,여자,20. C81,호지킨림프종,55-59세,4,0.2
2012,여자,20. C81,호지킨림프종,60-64세,2,0.2
2012,여자,20. C81,호지킨림프종,65-69세,5,0.5
2012,여자,20. C81,호지킨림프종,70-74세,8,0.8
2012,여자,20. C81,호지킨림프종,75-79세,1,0.1
2012,여자,20. C81,호지킨림프종,80-84세,4,0.9
2012,여자,20. C81,호지킨림프종,85세이상,1,0.3
2012,여자,20. C81,호지킨림프종,연령전체,90,0.4
2013,남녀전체,20. C81,호지킨림프종,00-04세,0,
2013,남녀전체,20. C81,호지킨림프종,05-09세,2,0.1
2013,남녀전체,20. C81,호지킨림프종,10-14세,6,0.2
2013,남녀전체,20. C81,호지킨림프종,15-19세,22,0.6
2013,남녀전체,20. C81,호지킨림프종,20-24세,22,0.7
2013,남녀전체,20. C81,호지킨림프종,25-29세,28,0.9
2013,남녀전체,20. C81,호지킨림프종,30-34세,15,0.4
2013,남녀전체,20. C81,호지킨림프종,35-39세,18,0.5
2013,남녀전체,20. C81,호지킨림프종,40-44세,19,0.4
2013,남녀전체,20. C81,호지킨림프종,45-49세,12,0.3
2013,남녀전체,20. C81,호지킨림프종,50-54세,24,0.6
2013,남녀전체,20. C81,호지킨림프종,55-59세,25,0.7
2013,남녀전체,20. C81,호지킨림프종,60-64세,15,0.6
2013,남녀전체,20. C81,호지킨림프종,65-69세,18,0.9
2013,남녀전체,20. C81,호지킨림프종,70-74세,19,1.1
2013,남녀전체,20. C81,호지킨림프종,75-79세,9,0.7
2013,남녀전체,20. C81,호지킨림프종,80-84세,9,1.3
2013,남녀전체,20. C81,호지킨림프종,85세이상,3,0.7
2013,남녀전체,20. C81,호지킨림프종,연령전체,266,0.5
2013,남자,20. C81,호지킨림프종,00-04세,0,
2013,남자,20. C81,호지킨림프종,05-09세,2,0.2
2013,남자,20. C81,호지킨림프종,10-14세,6,0.4
2013,남자,20. C81,호지킨림프종,15-19세,12,0.7
2013,남자,20. C81,호지킨림프종,20-24세,6,0.3
2013,남자,20. C81,호지킨림프종,25-29세,17,1.0
2013,남자,20. C81,호지킨림프종,30-34세,10,0.5
2013,남자,20. C81,호지킨림프종,35-39세,9,0.4
2013,남자,20. C81,호지킨림프종,40-44세,13,0.6
2013,남자,20. C81,호지킨림프종,45-49세,10,0.5
2013,남자,20. C81,호지킨림프종,50-54세,20,0.9
2013,남자,20. C81,호지킨림프종,55-59세,20,1.2
2013,남자,20. C81,호지킨림프종,60-64세,14,1.2
2013,남자,20. C81,호지킨림프종,65-69세,12,1.3
2013,남자,20. C81,호지킨림프종,70-74세,12,1.5
2013,남자,20. C81,호지킨림프종,75-79세,6,1.3
2013,남자,20. C81,호지킨림프종,80-84세,3,1.4
2013,남자,20. C81,호지킨림프종,85세이상,0,
2013,남자,20. C81,호지킨림프종,연령전체,172,0.7
2013,여자,20. C81,호지킨림프종,00-04세,0,
2013,여자,20. C81,호지킨림프종,05-09세,0,
2013,여자,20. C81,호지킨림프종,10-14세,0,
2013,여자,20. C81,호지킨림프종,15-19세,10,0.6
2013,여자,20. C81,호지킨림프종,20-24세,16,1.0
2013,여자,20. C81,호지킨림프종,25-29세,11,0.7
2013,여자,20. C81,호지킨림프종,30-34세,5,0.3
2013,여자,20. C81,호지킨림프종,35-39세,9,0.5
2013,여자,20. C81,호지킨림프종,40-44세,6,0.3
2013,여자,20. C81,호지킨림프종,45-49세,2,0.1
2013,여자,20. C81,호지킨림프종,50-54세,4,0.2
2013,여자,20. C81,호지킨림프종,55-59세,5,0.3
2013,여자,20. C81,호지킨림프종,60-64세,1,0.1
2013,여자,20. C81,호지킨림프종,65-69세,6,0.6
2013,여자,20. C81,호지킨림프종,70-74세,7,0.7
2013,여자,20. C81,호지킨림프종,75-79세,3,0.4
2013,여자,20. C81,호지킨림프종,80-84세,6,1.3
2013,여자,20. C81,호지킨림프종,85세이상,3,0.9
2013,여자,20. C81,호지킨림프종,연령전체,94,0.4
2014,남녀전체,20. C81,호지킨림프종,00-04세,0,
2014,남녀전체,20. C81,호지킨림프종,05-09세,3,0.1
2014,남녀전체,20. C81,호지킨림프종,10-14세,8,0.3
2014,남녀전체,20. C81,호지킨림프종,15-19세,16,0.5
2014,남녀전체,20. C81,호지킨림프종,20-24세,36,1.0
2014,남녀전체,20. C81,호지킨림프종,25-29세,20,0.6
2014,남녀전체,20. C81,호지킨림프종,30-34세,26,0.7
2014,남녀전체,20. C81,호지킨림프종,35-39세,18,0.5
2014,남녀전체,20. C81,호지킨림프종,40-44세,20,0.4
2014,남녀전체,20. C81,호지킨림프종,45-49세,12,0.3
2014,남녀전체,20. C81,호지킨림프종,50-54세,28,0.6
2014,남녀전체,20. C81,호지킨림프종,55-59세,18,0.5
2014,남녀전체,20. C81,호지킨림프종,60-64세,14,0.6
2014,남녀전체,20. C81,호지킨림프종,65-69세,18,0.9
2014,남녀전체,20. C81,호지킨림프종,70-74세,23,1.3
2014,남녀전체,20. C81,호지킨림프종,75-79세,11,0.8
2014,남녀전체,20. C81,호지킨림프종,80-84세,6,0.8
2014,남녀전체,20. C81,호지킨림프종,85세이상,4,0.8
2014,남녀전체,20. C81,호지킨림프종,연령전체,281,0.6
2014,남자,20. C81,호지킨림프종,00-04세,0,
2014,남자,20. C81,호지킨림프종,05-09세,2,0.2
2014,남자,20. C81,호지킨림프종,10-14세,6,0.4
2014,남자,20. C81,호지킨림프종,15-19세,10,0.6
2014,남자,20. C81,호지킨림프종,20-24세,16,0.9
2014,남자,20. C81,호지킨림프종,25-29세,11,0.7
2014,남자,20. C81,호지킨림프종,30-34세,16,0.8
2014,남자,20. C81,호지킨림프종,35-39세,10,0.5
2014,남자,20. C81,호지킨림프종,40-44세,15,0.7
2014,남자,20. C81,호지킨림프종,45-49세,9,0.4
2014,남자,20. C81,호지킨림프종,50-54세,24,1.1
2014,남자,20. C81,호지킨림프종,55-59세,12,0.7
2014,남자,20. C81,호지킨림프종,60-64세,8,0.6
2014,남자,20. C81,호지킨림프종,65-69세,9,0.9
2014,남자,20. C81,호지킨림프종,70-74세,13,1.6
2014,남자,20. C81,호지킨림프종,75-79세,7,1.4
2014,남자,20. C81,호지킨림프종,80-84세,2,0.8
2014,남자,20. C81,호지킨림프종,85세이상,1,0.8
2014,남자,20. C81,호지킨림프종,연령전체,171,0.7
2014,여자,20. C81,호지킨림프종,00-04세,0,
2014,여자,20. C81,호지킨림프종,05-09세,1,0.1
2014,여자,20. C81,호지킨림프종,10-14세,2,0.2
2014,여자,20. C81,호지킨림프종,15-19세,6,0.4
2014,여자,20. C81,호지킨림프종,20-24세,20,1.2
2014,여자,20. C81,호지킨림프종,25-29세,9,0.6
2014,여자,20. C81,호지킨림프종,30-34세,10,0.5
2014,여자,20. C81,호지킨림프종,35-39세,8,0.4
2014,여자,20. C81,호지킨림프종,40-44세,5,0.2
2014,여자,20. C81,호지킨림프종,45-49세,3,0.1
2014,여자,20. C81,호지킨림프종,50-54세,4,0.2
2014,여자,20. C81,호지킨림프종,55-59세,6,0.3
2014,여자,20. C81,호지킨림프종,60-64세,6,0.5
2014,여자,20. C81,호지킨림프종,65-69세,9,0.9
2014,여자,20. C81,호지킨림프종,70-74세,10,1.0
2014,여자,20. C81,호지킨림프종,75-79세,4,0.5
2014,여자,20. C81,호지킨림프종,80-84세,4,0.8
2014,여자,20. C81,호지킨림프종,85세이상,3,0.8
2014,여자,20. C81,호지킨림프종,연령전체,110,0.4
2015,남녀전체,20. C81,호지킨림프종,00-04세,0,
2015,남녀전체,20. C81,호지킨림프종,05-09세,1,0.0
2015,남녀전체,20. C81,호지킨림프종,10-14세,8,0.3
2015,남녀전체,20. C81,호지킨림프종,15-19세,20,0.6
2015,남녀전체,20. C81,호지킨림프종,20-24세,24,0.7
2015,남녀전체,20. C81,호지킨림프종,25-29세,30,1.0
2015,남녀전체,20. C81,호지킨림프종,30-34세,25,0.7
2015,남녀전체,20. C81,호지킨림프종,35-39세,9,0.2
2015,남녀전체,20. C81,호지킨림프종,40-44세,17,0.4
2015,남녀전체,20. C81,호지킨림프종,45-49세,15,0.3
2015,남녀전체,20. C81,호지킨림프종,50-54세,18,0.4
2015,남녀전체,20. C81,호지킨림프종,55-59세,24,0.6
2015,남녀전체,20. C81,호지킨림프종,60-64세,23,0.8
2015,남녀전체,20. C81,호지킨림프종,65-69세,17,0.8
2015,남녀전체,20. C81,호지킨림프종,70-74세,14,0.8
2015,남녀전체,20. C81,호지킨림프종,75-79세,18,1.3
2015,남녀전체,20. C81,호지킨림프종,80-84세,8,1.0
2015,남녀전체,20. C81,호지킨림프종,85세이상,2,0.4
2015,남녀전체,20. C81,호지킨림프종,연령전체,273,0.5
2015,남자,20. C81,호지킨림프종,00-04세,0,
2015,남자,20. C81,호지킨림프종,05-09세,0,
2015,남자,20. C81,호지킨림프종,10-14세,4,0.3
2015,남자,20. C81,호지킨림프종,15-19세,11,0.6
2015,남자,20. C81,호지킨림프종,20-24세,13,0.7
2015,남자,20. C81,호지킨림프종,25-29세,17,1.0
2015,남자,20. C81,호지킨림프종,30-34세,13,0.7
2015,남자,20. C81,호지킨림프종,35-39세,4,0.2
2015,남자,20. C81,호지킨림프종,40-44세,11,0.5
2015,남자,20. C81,호지킨림프종,45-49세,10,0.5
2015,남자,20. C81,호지킨림프종,50-54세,14,0.6
2015,남자,20. C81,호지킨림프종,55-59세,18,0.9
2015,남자,20. C81,호지킨림프종,60-64세,19,1.4
2015,남자,20. C81,호지킨림프종,65-69세,11,1.1
2015,남자,20. C81,호지킨림프종,70-74세,10,1.3
2015,남자,20. C81,호지킨림프종,75-79세,14,2.6
2015,남자,20. C81,호지킨림프종,80-84세,4,1.5
2015,남자,20. C81,호지킨림프종,85세이상,1,0.8
2015,남자,20. C81,호지킨림프종,연령전체,174,0.7
2015,여자,20. C81,호지킨림프종,00-04세,0,
2015,여자,20. C81,호지킨림프종,05-09세,1,0.1
2015,여자,20. C81,호지킨림프종,10-14세,4,0.3
2015,여자,20. C81,호지킨림프종,15-19세,9,0.6
2015,여자,20. C81,호지킨림프종,20-24세,11,0.7
2015,여자,20. C81,호지킨림프종,25-29세,13,0.9
2015,여자,20. C81,호지킨림프종,30-34세,12,0.6
2015,여자,20. C81,호지킨림프종,35-39세,5,0.3
2015,여자,20. C81,호지킨림프종,40-44세,6,0.3
2015,여자,20. C81,호지킨림프종,45-49세,5,0.2
2015,여자,20. C81,호지킨림프종,50-54세,4,0.2
2015,여자,20. C81,호지킨림프종,55-59세,6,0.3
2015,여자,20. C81,호지킨림프종,60-64세,4,0.3
2015,여자,20. C81,호지킨림프종,65-69세,6,0.5
2015,여자,20. C81,호지킨림프종,70-74세,4,0.4
2015,여자,20. C81,호지킨림프종,75-79세,4,0.5
2015,여자,20. C81,호지킨림프종,80-84세,4,0.8
2015,여자,20. C81,호지킨림프종,85세이상,1,0.3
2015,여자,20. C81,호지킨림프종,연령전체,99,0.4
2016,남녀전체,20. C81,호지킨림프종,00-04세,0,
2016,남녀전체,20. C81,호지킨림프종,05-09세,0,
2016,남녀전체,20. C81,호지킨림프종,10-14세,10,0.4
2016,남녀전체,20. C81,호지킨림프종,15-19세,21,0.7
2016,남녀전체,20. C81,호지킨림프종,20-24세,37,1.0
2016,남녀전체,20. C81,호지킨림프종,25-29세,27,0.9
2016,남녀전체,20. C81,호지킨림프종,30-34세,30,0.8
2016,남녀전체,20. C81,호지킨림프종,35-39세,17,0.4
2016,남녀전체,20. C81,호지킨림프종,40-44세,12,0.3
2016,남녀전체,20. C81,호지킨림프종,45-49세,21,0.5
2016,남녀전체,20. C81,호지킨림프종,50-54세,21,0.5
2016,남녀전체,20. C81,호지킨림프종,55-59세,20,0.5
2016,남녀전체,20. C81,호지킨림프종,60-64세,22,0.7
2016,남녀전체,20. C81,호지킨림프종,65-69세,14,0.6
2016,남녀전체,20. C81,호지킨림프종,70-74세,23,1.3
2016,남녀전체,20. C81,호지킨림프종,75-79세,17,1.2
2016,남녀전체,20. C81,호지킨림프종,80-84세,20,2.3
2016,남녀전체,20. C81,호지킨림프종,85세이상,3,0.5
2016,남녀전체,20. C81,호지킨림프종,연령전체,315,0.6
2016,남자,20. C81,호지킨림프종,00-04세,0,
2016,남자,20. C81,호지킨림프종,05-09세,0,
2016,남자,20. C81,호지킨림프종,10-14세,7,0.6
2016,남자,20. C81,호지킨림프종,15-19세,13,0.8
2016,남자,20. C81,호지킨림프종,20-24세,20,1.1
2016,남자,20. C81,호지킨림프종,25-29세,15,0.9
2016,남자,20. C81,호지킨림프종,30-34세,16,0.9
2016,남자,20. C81,호지킨림프종,35-39세,10,0.5
2016,남자,20. C81,호지킨림프종,40-44세,9,0.4
2016,남자,20. C81,호지킨림프종,45-49세,15,0.7
2016,남자,20. C81,호지킨림프종,50-54세,17,0.8
2016,남자,20. C81,호지킨림프종,55-59세,15,0.7
2016,남자,20. C81,호지킨림프종,60-64세,17,1.2
2016,남자,20. C81,호지킨림프종,65-69세,13,1.2
2016,남자,20. C81,호지킨림프종,70-74세,16,2.0
2016,남자,20. C81,호지킨림프종,75-79세,7,1.2
2016,남자,20. C81,호지킨림프종,80-84세,14,4.7
2016,남자,20. C81,호지킨림프종,85세이상,1,0.7
2016,남자,20. C81,호지킨림프종,연령전체,205,0.8
2016,여자,20. C81,호지킨림프종,00-04세,0,
2016,여자,20. C81,호지킨림프종,05-09세,0,
2016,여자,20. C81,호지킨림프종,10-14세,3,0.3
2016,여자,20. C81,호지킨림프종,15-19세,8,0.5
2016,여자,20. C81,호지킨림프종,20-24세,17,1.0
2016,여자,20. C81,호지킨림프종,25-29세,12,0.8
2016,여자,20. C81,호지킨림프종,30-34세,14,0.8
2016,여자,20. C81,호지킨림프종,35-39세,7,0.4
2016,여자,20. C81,호지킨림프종,40-44세,3,0.1
2016,여자,20. C81,호지킨림프종,45-49세,6,0.3
2016,여자,20. C81,호지킨림프종,50-54세,4,0.2
2016,여자,20. C81,호지킨림프종,55-59세,5,0.2
2016,여자,20. C81,호지킨림프종,60-64세,5,0.3
2016,여자,20. C81,호지킨림프종,65-69세,1,0.1
2016,여자,20. C81,호지킨림프종,70-74세,7,0.7
2016,여자,20. C81,호지킨림프종,75-79세,10,1.2
2016,여자,20. C81,호지킨림프종,80-84세,6,1.1
2016,여자,20. C81,호지킨림프종,85세이상,2,0.5
2016,여자,20. C81,호지킨림프종,연령전체,110,0.4
2017,남녀전체,20. C81,호지킨림프종,00-04세,1,0.0
2017,남녀전체,20. C81,호지킨림프종,05-09세,3,0.1
2017,남녀전체,20. C81,호지킨림프종,10-14세,6,0.3
2017,남녀전체,20. C81,호지킨림프종,15-19세,33,1.1
2017,남녀전체,20. C81,호지킨림프종,20-24세,40,1.1
2017,남녀전체,20. C81,호지킨림프종,25-29세,22,0.7
2017,남녀전체,20. C81,호지킨림프종,30-34세,19,0.6
2017,남녀전체,20. C81,호지킨림프종,35-39세,20,0.5
2017,남녀전체,20. C81,호지킨림프종,40-44세,14,0.3
2017,남녀전체,20. C81,호지킨림프종,45-49세,18,0.4
2017,남녀전체,20. C81,호지킨림프종,50-54세,16,0.4
2017,남녀전체,20. C81,호지킨림프종,55-59세,26,0.6
2017,남녀전체,20. C81,호지킨림프종,60-64세,14,0.4
2017,남녀전체,20. C81,호지킨림프종,65-69세,20,0.9
2017,남녀전체,20. C81,호지킨림프종,70-74세,15,0.8
2017,남녀전체,20. C81,호지킨림프종,75-79세,13,0.9
2017,남녀전체,20. C81,호지킨림프종,80-84세,6,0.6
2017,남녀전체,20. C81,호지킨림프종,85세이상,3,0.5
2017,남녀전체,20. C81,호지킨림프종,연령전체,289,0.6
