year,code,cause,dead
2020,E87.7,Fluid overload,23
2020,E87.8,"Other disorders of electrolyte and fluid balance, not elsewhere classified",15
2020,E88.0,"Disorders of plasma-protein metabolism, not elsewhere classified",12
2020,E88.9,"Metabolic disorder, unspecified",159
2020,F01.1,Multi-infarct dementia,17
2020,F01.9,"Vascular dementia, unspecified",495
2020,F03,Unspecified dementia,2537
2020,F05.1,Delirium superimposed on dementia,23
2020,F05.9,"Delirium, unspecified",115
2020,F10.1,"Mental and behavioural disorders due to use of alcohol, harmful use",70
2020,F10.2,"Mental and behavioural disorders due to use of alcohol, dependence syndrome",85
2020,F10.3,"Mental and behavioural disorders due to use of alcohol, withdrawal state",13
2020,F10.7,"Mental and behavioural disorders due to use of alcohol, residual and late-onset psychotic disorder",19
2020,F17.9,"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder",10
2020,F19.1,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",13
2020,F20.9,"Schizophrenia, unspecified",11
2020,F54,Psychological and behavioural factors associated with disorders or diseases classified elsewhere,16
2020,G03.9,"Meningitis, unspecified",13
2020,G06.2,"Extradural and subdural abscess, unspecified",11
2020,G12.2,Motor neuron disease,126
2020,G20,Parkinson disease,1015
2020,G23.1,Progressive supranuclear ophthalmoplegia [Steele-Richardson-Olszewski],42
2020,G30.1,Alzheimer disease with late onset,183
2020,G30.9,"Alzheimer disease, unspecified",2605
2020,G31.0,Circumscribed brain atrophy,46
2020,G31.1,"Senile degeneration of brain, not elsewhere classified",583
2020,G31.8,Other specified degenerative diseases of nervous system,178
2020,G31.9,"Degenerative disease of nervous system, unspecified",51
2020,G35,Multiple sclerosis,102
2020,G40.9,"Epilepsy, unspecified",25
2020,G41.9,"Status epilepticus, unspecified",83
2020,G47.3,Sleep apnoea,30
2020,G61.0,Guillain-Barre syndrome,13
2020,G70.0,Myasthenia gravis,33
2020,G80.9,"Infantile cerebral palsy, unspecified",13
2020,G82.2,"Paraplegia, unspecified",13
2020,G82.5,"Tetraplegia, unspecified",12
2020,G91.1,Obstructive hydrocephalus,13
2020,G91.9,"Hydrocephalus, unspecified",18
2020,G92,Toxic encephalopathy,34
2020,G93.1,"Anoxic brain damage, not elsewhere classified",143
2020,G93.4,"Encephalopathy, unspecified",89
2020,G93.6,Cerebral oedema,12
2020,G93.9,"Disorder of brain, unspecified",61
2020,G96.1,"Disorders of meninges, not elsewhere classified",28
2020,I05.0,Mitral stenosis,18
2020,I05.9,"Mitral valve disease, unspecified",48
2020,I07.1,Tricuspid insufficiency,27
2020,I08.0,Disorders of both mitral and aortic valves,40
2020,I08.1,Disorders of both mitral and tricuspid valves,14
2020,I10,Essential (primary) hypertension,873
2020,I11.0,Hypertensive heart disease with (congestive) heart failure,725
2020,I11.9,Hypertensive heart disease without (congestive) heart failure,1000
2020,I12.0,Hypertensive renal disease with renal failure,548
2020,I12.9,Hypertensive renal disease without renal failure,22
2020,I13.0,Hypertensive heart and renal disease with (congestive) heart failure,39
2020,I13.1,Hypertensive heart and renal disease with renal failure,116
2020,I13.2,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,228
2020,I13.9,"Hypertensive heart and renal disease, unspecified",20
2020,I21.4,Acute subendocardial myocardial infarction,339
2020,I21.9,"Acute myocardial infarction, unspecified",3282
2020,I24.8,Other forms of acute ischaemic heart disease,55
2020,I24.9,"Acute ischaemic heart disease, unspecified",77
2020,I25.0,"Atherosclerotic cardiovascular disease, so described",1955
2020,I25.1,Atherosclerotic heart disease,6443
2020,I25.5,Ischaemic cardiomyopathy,417
2020,I25.8,Other forms of chronic ischaemic heart disease,41
2020,I25.9,"Chronic ischaemic heart disease, unspecified",323
2020,I26.9,Pulmonary embolism without mention of acute cor pulmonale,15
2020,I27.0,Primary pulmonary hypertension,11
2020,I27.2,Other secondary pulmonary hypertension,312
2020,I27.9,"Pulmonary heart disease, unspecified",57
2020,I31.3,Pericardial effusion (noninflammatory),32
2020,I31.9,"Disease of pericardium, unspecified",21
2020,I33.0,Acute and subacute infective endocarditis,33
2020,I34.0,Mitral (valve) insufficiency,84
2020,I35.0,Aortic (valve) stenosis,504
2020,I35.1,Aortic (valve) insufficiency,25
2020,I35.8,Other aortic valve disorders,17
2020,I35.9,"Aortic valve disorder, unspecified",53
2020,I38,"Endocarditis, valve unspecified",215
2020,I42.0,Dilated cardiomyopathy,85
2020,I42.1,Obstructive hypertrophic cardiomyopathy,10
2020,I42.2,Other hypertrophic cardiomyopathy,20
2020,I42.5,Other restrictive cardiomyopathy,19
2020,I42.8,Other cardiomyopathies,17
2020,I42.9,"Cardiomyopathy, unspecified",491
2020,I44.2,"Atrioventricular block, complete",21
2020,I45.8,Other specified conduction disorders,63
2020,I47.2,Ventricular tachycardia,32
2020,I48,Atrial fibrillation and flutter,1135
2020,I49.0,Ventricular fibrillation and flutter,42
2020,I49.5,Sick sinus syndrome,21
2020,I49.9,"Cardiac arrhythmia, unspecified",306
2020,I50.0,Congestive heart failure,1168
2020,I50.1,Left ventricular failure,18
2020,I50.9,"Heart failure, unspecified",487
2020,I51.4,"Myocarditis, unspecified",11
2020,I51.6,"Cardiovascular disease, unspecified",216
2020,I51.7,Cardiomegaly,20
2020,I51.8,Other ill-defined heart diseases,48
2020,I51.9,"Heart disease, unspecified",126
2020,I60.9,"Subarachnoid haemorrhage, unspecified",97
2020,I61.0,"Intracerebral haemorrhage in hemisphere, subcortical",12
2020,I61.1,"Intracerebral haemorrhage in hemisphere, cortical",17
2020,I61.3,Intracerebral haemorrhage in brain stem,14
2020,I61.5,"Intracerebral haemorrhage, intraventricular",21
2020,I61.9,"Intracerebral haemorrhage, unspecified",281
2020,I62.0,Subdural haemorrhage (acute)(nontraumatic),94
2020,I62.9,"Intracranial haemorrhage (nontraumatic), unspecified",182
2020,I63.2,Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries,51
2020,I63.3,Cerebral infarction due to thrombosis of cerebral arteries,15
2020,I63.4,Cerebral infarction due to embolism of cerebral arteries,225
2020,I63.5,Cerebral infarction due to unspecified occlusion or stenosis of cerebral arteries,29
2020,I63.9,"Cerebral infarction, unspecified",410
2020,I64,"Stroke, not specified as haemorrhage or infarction",1680
2020,I67.2,Cerebral atherosclerosis,184
2020,I67.8,Other specified cerebrovascular diseases,31
2020,I67.9,"Cerebrovascular disease, unspecified",191
2020,I69.3,Sequelae of cerebral infarction,54
2020,I69.4,"Sequelae of stroke, not specified as haemorrhage or infarction",312
2020,I69.8,Sequelae of other and unspecified cerebrovascular diseases,244
2020,I70.0,Atherosclerosis of aorta,13
2020,I70.9,Generalized and unspecified atherosclerosis,115
2020,I71.0,Dissection of aorta [any part],67
2020,I71.1,"Thoracic aortic aneurysm, ruptured",15
2020,I71.2,"Thoracic aortic aneurysm, without mention of rupture",15
2020,I71.3,"Abdominal aortic aneurysm, ruptured",50
2020,I71.4,"Abdominal aortic aneurysm, without mention of rupture",58
2020,I71.8,"Aortic aneurysm of unspecified site, ruptured",25
2020,I71.9,"Aortic aneurysm of unspecified site, without mention of rupture",22
2020,I72.9,Aneurysm of unspecified site,25
2020,I73.9,"Peripheral vascular disease, unspecified",202
2020,I74.9,Embolism and thrombosis of unspecified artery,13
2020,I77.6,"Arteritis, unspecified",10
2020,I81,Portal vein thrombosis,45
2020,I83.9,Varicose veins of lower extremities without ulcer or inflammation,14
2020,I85.0,Oesophageal varices with bleeding,11
2020,J09,Influenza due to identified avian influenza virus,17
2020,J10.0,"Influenza with pneumonia, influenza virus identified",129
2020,J10.1,"Influenza with other respiratory manifestations, influenza virus identified",136
2020,J11.0,"Influenza with pneumonia, virus not identified",106
2020,J11.1,"Influenza with other respiratory manifestations, virus not identified",66
2020,J12.1,Respiratory syncytial virus pneumonia,14
2020,J12.8,Other viral pneumonia,19
2020,J12.9,"Viral pneumonia, unspecified",37
2020,J13,Pneumonia due to Streptococcus pneumoniae,16
2020,J18.1,"Lobar pneumonia, unspecified",86
2020,J18.9,"Pneumonia, unspecified",70
2020,J39.2,Other diseases of pharynx,13
2020,J40,"Bronchitis, not specified as acute or chronic",18
2020,J43.1,Panlobular emphysema,17
2020,J43.2,Centrilobular emphysema,22
2020,J43.9,"Emphysema, unspecified",421
2020,J44.0,Chronic obstructive pulmonary disease with acute lower respiratory infection,1105
2020,J44.1,"Chronic obstructive pulmonary disease with acute exacerbation, unspecified",324
2020,J44.8,Other specified chronic obstructive pulmonary disease,78
2020,J44.9,"Chronic obstructive pulmonary disease, unspecified",5098
2020,J45.9,"Asthma, unspecified",97
2020,J47,Bronchiectasis,58
2020,J60,Coalworker pneumoconiosis,12
2020,J61,Pneumoconiosis due to asbestos and other mineral fibres,30
2020,J67.9,Hypersensitivity pneumonitis due to unspecified organic dust,11
2020,J69.0,Pneumonitis due to food and vomit,1041
2020,J80,Adult respiratory distress syndrome,100
2020,J82,"Pulmonary eosinophilia, not elsewhere classified",15
2020,J84.0,Alveolar and parietoalveolar conditions,11
2020,J84.1,Other interstitial pulmonary diseases with fibrosis,546
2020,J84.9,"Interstitial pulmonary disease, unspecified",333
2020,J86.0,Pyothorax with fistula,10
2020,J86.9,Pyothorax without fistula,24
2020,J90,"Pleural effusion, not elsewhere classified",63
2020,J93.9,"Pneumothorax, unspecified",15
2020,J96.1,Chronic respiratory failure,142
2020,J98.1,Pulmonary collapse,17
2020,J98.2,Interstitial emphysema,18
2020,J98.4,Other disorders of lung,106
2020,J98.5,"Diseases of mediastinum, not elsewhere classified",41
2020,J98.8,Other specified respiratory disorders,22
2020,J98.9,"Respiratory disorder, unspecified",25
2020,K20,Oesophagitis,14
2020,K21.9,Gastro-oesophageal reflux disease without oesophagitis,23
2020,K22.0,Achalasia of cardia,13
2020,K22.1,Ulcer of oesophagus,13
2020,K22.2,Oesophageal obstruction,40
2020,K22.4,Dyskinesia of oesophagus,15
2020,K22.7,Barrett esophagus,10
2020,K22.8,Other specified diseases of oesophagus,23
2020,K22.9,"Disease of oesophagus, unspecified",18
2020,K25.4,"Gastric ulcer, chronic or unspecified with haemorrhage",31
2020,K25.5,"Gastric ulcer, chronic or unspecified with perforation",22
2020,K25.9,"Gastric ulcer, unspecified as acute or chronic, without haemorrhage or perforation",10
2020,K26.4,"Duodenal ulcer, chronic or unspecified with haemorrhage",51
2020,K26.5,"Duodenal ulcer, chronic or unspecified with perforation",39
2020,K27.4,"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage",14
2020,K27.5,"Peptic ulcer, site unspecified, chronic or unspecified with perforation",10
2020,K31.1,Adult hypertrophic pyloric stenosis,15
2020,K31.8,Other specified diseases of stomach and duodenum,28
2020,K31.9,"Disease of stomach and duodenum, unspecified",15
2020,K35.8,"Acute appendicitis, other and unspecified",22
2020,K37,Unspecified appendicitis,14
2020,K40.3,"Unilateral or unspecified inguinal hernia, with obstruction, without gangrene",11
2020,K43.0,"Ventral hernia with obstruction, without gangrene",14
2020,K44.9,Diaphragmatic hernia without obstruction or gangrene,30
2020,K46.0,"Unspecified abdominal hernia with obstruction, without gangrene",26
2020,K46.9,Unspecified abdominal hernia without obstruction or gangrene,11
2020,K50.9,"Crohn disease, unspecified",27
2020,K51.9,"Ulcerative colitis, unspecified",16
2020,K52.9,"Noninfective gastroenteritis and colitis, unspecified",29
2020,K55.0,Acute vascular disorders of intestine,56
2020,K55.1,Chronic vascular disorders of intestine,13
2020,K55.9,"Vascular disorder of intestine, unspecified",266
2020,K56.2,Volvulus,19
2020,K56.5,Intestinal adhesions [bands] with obstruction,18
2020,K56.6,Other and unspecified intestinal obstruction,244
2020,K56.7,"Ileus, unspecified",13
2020,K57.2,Diverticular disease of large intestine with perforation and abscess,21
2020,K57.8,"Diverticular disease of intestine, part unspecified, with perforation and abscess",117
2020,K57.9,"Diverticular disease of intestine, part unspecified, without perforation or abscess",88
2020,K62.5,Haemorrhage of anus and rectum,11
2020,K62.9,"Disease of anus and rectum, unspecified",23
2020,K63.1,Perforation of intestine (nontraumatic),145
2020,K63.2,Fistula of intestine,10
2020,K63.8,Other specified diseases of intestine,11
2020,K63.9,"Disease of intestine, unspecified",70
2020,K65.0,Acute peritonitis,60
2020,K65.9,"Peritonitis, unspecified",26
2020,K66.1,Haemoperitoneum,25
2020,K66.8,Other specified disorders of peritoneum,21
2020,K70.1,Alcoholic hepatitis,24
2020,K70.3,Alcoholic cirrhosis of liver,647
2020,K70.4,Alcoholic hepatic failure,28
2020,K70.9,"Alcoholic liver disease, unspecified",48
2020,K72.0,Acute and subacute hepatic failure,43
2020,K72.9,"Hepatic failure, unspecified",74
2020,K74.3,Primary biliary cirrhosis,16
2020,K74.6,Other and unspecified cirrhosis of liver,805
2020,K75.0,Abscess of liver,28
2020,K75.4,Autoimmune hepatitis,24
2020,K76.0,"Fatty (change of) liver, not elsewhere classified",174
2020,K76.7,Hepatorenal syndrome,14
2020,K76.9,"Liver disease, unspecified",147
2020,K80.1,Calculus of gallbladder with other cholecystitis,15
2020,K80.2,Calculus of gallbladder without cholecystitis,22
2020,K80.5,Calculus of bile duct without cholangitis or cholecystitis,10
2020,K81.0,Acute cholecystitis,107
2020,K81.9,"Cholecystitis, unspecified",75
2020,K83.0,Cholangitis,71
2020,K83.1,Obstruction of bile duct,31
2020,K85.9,"Acute pancreatitis, unspecified",78
2020,K86.1,Other chronic pancreatitis,10
2020,K86.9,"Disease of pancreas, unspecified",111
2020,K90.2,"Blind loop syndrome, not elsewhere classified",10
2020,K92.2,"Gastrointestinal haemorrhage, unspecified",334
2020,L03.1,Cellulitis of other parts of limb,48
2020,L03.9,"Cellulitis, unspecified",52
2020,L08.9,"Local infection of skin and subcutaneous tissue, unspecified",34
2020,L98.4,"Chronic ulcer of skin, not elsewhere classified",13
2020,L98.9,"Disorder of skin and subcutaneous tissue, unspecified",11
2020,M00.9,"Pyogenic arthritis, unspecified",27
2020,M06.9,"Rheumatoid arthritis, unspecified",45
2020,M19.9,"Arthrosis, unspecified",11
2020,M31.1,Thrombotic microangiopathy,26
2020,M32.1,Systemic lupus erythematosus with organ or system involvement,19
2020,M34.8,Other forms of systemic sclerosis,22
2020,M35.9,"Systemic involvement of connective tissue, unspecified",15
2020,M46.2,Osteomyelitis of vertebra,34
2020,M60.0,Infective myositis,11
2020,M62.5,"Muscle wasting and atrophy, not elsewhere classified",12
2020,M62.8,Other specified disorders of muscle,22
2020,M72.6,Necrotizing fasciitis,55
2020,M80.9,Unspecified osteoporosis with pathological fracture,11
2020,M84.4,"Pathological fracture, not elsewhere classified",18
2020,M86.9,"Osteomyelitis, unspecified",91
2020,N00.9,"Acute nephritic syndrome, unspecified",23
2020,N12,"Tubulo-interstitial nephritis, not specified as acute or chronic",40
2020,N13.3,Other and unspecified hydronephrosis,27
2020,N13.9,"Obstructive and reflux uropathy, unspecified",21
2020,N17.9,"Acute renal failure, unspecified",23
2020,N18.3,"Chronic kidney disease, stage 3",19
2020,N18.4,"Chronic kidney disease, stage 4",16
2020,N18.5,"Chronic kidney disease, stage 5",437
2020,N18.9,"Chronic renal failure, unspecified",193
2020,N19,Unspecified renal failure,17
2020,N20.0,Calculus of kidney,19
2020,N28.8,Other specified disorders of kidney and ureter,249
2020,N28.9,"Disorder of kidney and ureter, unspecified",24
2020,N32.9,"Bladder disorder, unspecified",19
2020,N39.0,"Urinary tract infection, site not specified",373
2020,N40,Hyperplasia of prostate,36
2020,N49.8,Inflammatory disorders of other specified male genital organs,19
2020,N63,Unspecified lump in breast,26
2020,N83.9,"Noninflammatory disorder of ovary, fallopian tube and broad ligament, unspecified",22
2020,N85.9,"Noninflammatory disorder of uterus, unspecified",10
2020,O26.8,Other specified pregnancy-related conditions,16
2020,O96.0,Death from direct obstetric cause occurring more than 42 days but less than one year after delivery,30
2020,O96.1,Death from indirect obstetric cause occurring more than 42 days but less than one year after delivery,36
2020,O99.8,"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium",19
2020,Q27.3,Peripheral arteriovenous malformation,23
2020,Q60.0,"Renal agenesis, unilateral",11
2020,Q61.3,"Polycystic kidney, unspecified",16
2020,U07.1,COVID-19,13419
