year,code,cause,dead
2021,C84.5,Other and unspecified T-cell lymphomas - Malignant neoplasms,70
2021,C85.1,"B-cell lymphoma, unspecified - Malignant neoplasms",148
2021,C85.9,"Non-Hodgkin lymphoma, unspecified type",251
2021,C88.0,Waldenstr÷m macroglobulinemia,15
2021,C90.0,Multiple myeloma - Malignant neoplasms,634
2021,C91.0,Acute lymphoblastic leukaemia - Malignant neoplasms,43
2021,C91.1,Chronic lymphocytic leukaemia - Malignant neoplasms,199
2021,C92.0,Acute myeloid leukaemia - Malignant neoplasms,402
2021,C92.1,Chronic myeloid leukaemia - Malignant neoplasms,69
2021,C92.5,Acute myelomonocytic leukaemia - Malignant neoplasms,12
2021,C92.7,Other myeloid leukaemia - Malignant neoplasms,28
2021,C95.0,Acute leukaemia of unspecified cell type - Malignant neoplasms,59
2021,C95.9,"Leukaemia, unspecified - Malignant neoplasms",68
2021,C97,Malignant neoplasms of independent (primary) multiple sites,119
2021,D43.2,"Brain, unspecified - Uncertain neoplasms",10
2021,D46.9,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",184
2021,D47.1,Chronic myeloproliferative disease - Uncertain neoplasms,51
2021,D47.2,Monoclonal gammopathy - Uncertain neoplasms,12
2021,D48.9,"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms",26
2021,D50.0,Iron deficiency anaemia secondary to blood loss (chronic),23
2021,D50.9,"Iron deficiency anaemia, unspecified",11
2021,D57.0,Sickle-cell anaemia with crisis,15
2021,D57.1,Sickle-cell anaemia without crisis,22
2021,D61.9,"Aplastic anaemia, unspecified",65
2021,D62,Acute posthaemorrhagic anaemia,102
2021,D64.9,"Anaemia, unspecified",188
2021,D65,Disseminated intravascular coagulation [defibrination syndrome],107
2021,D68.9,"Coagulation defect, unspecified",82
2021,D69.3,Idiopathic thrombocytopenic purpura,12
2021,D69.6,"Thrombocytopenia, unspecified",53
2021,D70,Agranulocytosis,35
2021,D72.8,Other specified disorders of white blood cells,30
2021,D76.1,Haemophagocytic lymphohistiocytosis,35
2021,D86.0,Sarcoidosis of lung,14
2021,D86.9,"Sarcoidosis, unspecified",19
2021,D89.9,"Disorder involving the immune mechanism, unspecified",18
2021,E03.5,Myxoedema coma,16
2021,E03.9,"Hypothyroidism, unspecified",36
2021,E10.1,"Insulin-dependent diabetes mellitus, with ketoacidosis",33
2021,E10.2,"Insulin-dependent diabetes mellitus, with renal complications",46
2021,E10.7,"Insulin-dependent diabetes mellitus, with multiple complications",15
2021,E10.9,"Insulin-dependent diabetes mellitus, without complications",29
2021,E11.0,"Non-insulin-dependent diabetes mellitus, with coma",15
2021,E11.1,"Non-insulin-dependent diabetes mellitus, with ketoacidosis",99
2021,E11.2,"Non-insulin-dependent diabetes mellitus, with renal complications",685
2021,E11.4,"Non-insulin-dependent diabetes mellitus, with neurological complications",11
2021,E11.5,"Non-insulin-dependent diabetes mellitus, with peripheral circulatory complications",57
2021,E11.6,"Non-insulin-dependent diabetes mellitus, with other specified complications",22
2021,E11.7,"Non-insulin-dependent diabetes mellitus, with multiple complications",147
2021,E11.9,"Non-insulin-dependent diabetes mellitus, without complications",519
2021,E14.0,"Unspecified diabetes mellitus, with coma",36
2021,E14.1,"Unspecified diabetes mellitus, with ketoacidosis",386
2021,E14.2,"Unspecified diabetes mellitus, with renal complications",591
2021,E14.5,"Unspecified diabetes mellitus, with peripheral circulatory complications",78
2021,E14.6,"Unspecified diabetes mellitus, with other specified complications",17
2021,E14.7,"Unspecified diabetes mellitus, with multiple complications",175
2021,E14.9,"Unspecified diabetes mellitus, without complications",513
2021,E16.2,"Hypoglycaemia, unspecified",30
2021,E43,Unspecified severe protein-energy malnutrition,339
2021,E44.0,Moderate protein-energy malnutrition,10
2021,E45,Retarded development following protein-energy malnutrition,11
2021,E46,Unspecified protein-energy malnutrition,142
2021,E66.2,Extreme obesity with alveolar hypoventilation,95
2021,E66.8,Other obesity,159
2021,E66.9,"Obesity, unspecified",47
2021,E72.2,Disorders of urea cycle metabolism,22
2021,E78.5,"Hyperlipidaemia, unspecified",93
2021,E83.1,Disorders of iron metabolism,14
2021,E83.5,Disorders of calcium metabolism,39
2021,E85.4,Organ-limited amyloidosis,74
2021,E85.9,"Amyloidosis, unspecified",27
2021,E86,Volume depletion,277
2021,E87.0,Hyperosmolality and hypernatraemia,141
2021,E87.1,Hypo-osmolality and hyponatraemia,61
2021,E87.2,Acidosis,548
2021,E87.5,Hyperkalaemia,197
2021,E87.6,Hypokalaemia,11
2021,E87.7,Fluid overload,50
2021,E87.8,"Other disorders of electrolyte and fluid balance, not elsewhere classified",21
2021,E88.3,Tumor lysis syndrome,13
2021,E88.9,"Metabolic disorder, unspecified",378
2021,F01.9,"Vascular dementia, unspecified",222
2021,F03,Unspecified dementia,2139
2021,F05.1,Delirium superimposed on dementia,18
2021,F05.9,"Delirium, unspecified",35
2021,F06.9,Unspecified mental disorder due to brain damage and dysfunction and to physical disease,11
2021,F10.1,"Mental and behavioural disorders due to use of alcohol, harmful use",70
2021,F10.2,"Mental and behavioural disorders due to use of alcohol, dependence syndrome",55
2021,F10.3,"Mental and behavioural disorders due to use of alcohol, withdrawal state",23
2021,F10.7,"Mental and behavioural disorders due to use of alcohol, residual and late-onset psychotic disorder",11
2021,F10.9,"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder",21
2021,F15.1,"Mental and behavioural disorders due to use of other stimulants, including caffeine, harmful use",30
2021,F15.9,"Mental and behavioural disorders due to use of other stimulants, including caffeine, unspecified mental and behavioural disorder",21
2021,F19.1,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",82
2021,F19.9,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder",25
2021,F32.2,Severe depressive episode without psychotic symptoms,10
2021,F43.9,"Reaction to severe stress, unspecified",12
2021,F54,Psychological and behavioural factors associated with disorders or diseases classified elsewhere,18
2021,G03.9,"Meningitis, unspecified",10
2021,G06.2,"Extradural and subdural abscess, unspecified",11
2021,G12.2,Motor neuron disease,27
2021,G20,Parkinson disease,332
2021,G30.1,Alzheimer disease with late onset,59
2021,G30.9,"Alzheimer disease, unspecified",990
2021,G31.0,Circumscribed brain atrophy,15
2021,G31.1,"Senile degeneration of brain, not elsewhere classified",226
2021,G31.8,Other specified degenerative diseases of nervous system,67
2021,G31.9,"Degenerative disease of nervous system, unspecified",23
2021,G35,Multiple sclerosis,60
2021,G41.9,"Status epilepticus, unspecified",64
2021,G47.3,Sleep apnoea,39
2021,G70.0,Myasthenia gravis,27
2021,G72.9,"Myopathy, unspecified",13
2021,G80.9,"Infantile cerebral palsy, unspecified",24
2021,G82.2,"Paraplegia, unspecified",23
2021,G82.5,"Tetraplegia, unspecified",24
2021,G92,Toxic encephalopathy,35
2021,G93.1,"Anoxic brain damage, not elsewhere classified",340
2021,G93.4,"Encephalopathy, unspecified",249
2021,G93.6,Cerebral oedema,13
2021,I05.0,Mitral stenosis,42
2021,I05.9,"Mitral valve disease, unspecified",79
2021,I07.1,Tricuspid insufficiency,36
2021,I07.8,Other tricuspid valve diseases,20
2021,I08.0,Disorders of both mitral and aortic valves,53
2021,I08.1,Disorders of both mitral and tricuspid valves,19
2021,I10,Essential (primary) hypertension,517
2021,I11.0,Hypertensive heart disease with (congestive) heart failure,328
2021,I11.9,Hypertensive heart disease without (congestive) heart failure,83
2021,I12.0,Hypertensive renal disease with renal failure,661
2021,I12.9,Hypertensive renal disease without renal failure,50
2021,I13.0,Hypertensive heart and renal disease with (congestive) heart failure,86
2021,I13.1,Hypertensive heart and renal disease with renal failure,75
2021,I13.2,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,214
2021,I13.9,"Hypertensive heart and renal disease, unspecified",30
2021,I20.8,Other forms of angina pectoris,16
2021,I21.4,Acute subendocardial myocardial infarction,1184
2021,I21.9,"Acute myocardial infarction, unspecified",1587
2021,I24.9,"Acute ischaemic heart disease, unspecified",87
2021,I25.0,"Atherosclerotic cardiovascular disease, so described",171
2021,I25.1,Atherosclerotic heart disease,2561
2021,I25.5,Ischaemic cardiomyopathy,447
2021,I25.8,Other forms of chronic ischaemic heart disease,33
2021,I25.9,"Chronic ischaemic heart disease, unspecified",103
2021,I26.9,Pulmonary embolism without mention of acute cor pulmonale,215
2021,I27.2,Other secondary pulmonary hypertension,498
2021,I27.9,"Pulmonary heart disease, unspecified",22
2021,I31.3,Pericardial effusion (noninflammatory),44
2021,I31.9,"Disease of pericardium, unspecified",15
2021,I33.0,Acute and subacute infective endocarditis,138
2021,I34.0,Mitral (valve) insufficiency,124
2021,I34.1,Mitral (valve) prolapse,11
2021,I35.0,Aortic (valve) stenosis,513
2021,I35.1,Aortic (valve) insufficiency,39
2021,I35.8,Other aortic valve disorders,27
2021,I35.9,"Aortic valve disorder, unspecified",57
2021,I38,"Endocarditis, valve unspecified",202
2021,I42.0,Dilated cardiomyopathy,112
2021,I42.2,Other hypertrophic cardiomyopathy,15
2021,I42.5,Other restrictive cardiomyopathy,15
2021,I42.6,Alcoholic cardiomyopathy,11
2021,I42.8,Other cardiomyopathies,20
2021,I42.9,"Cardiomyopathy, unspecified",563
2021,I44.2,"Atrioventricular block, complete",39
2021,I45.8,Other specified conduction disorders,71
2021,I47.2,Ventricular tachycardia,46
2021,I48,Atrial fibrillation and flutter,1073
2021,I49.0,Ventricular fibrillation and flutter,46
2021,I49.5,Sick sinus syndrome,16
2021,I49.9,"Cardiac arrhythmia, unspecified",61
2021,I50.0,Congestive heart failure,1519
2021,I50.1,Left ventricular failure,39
2021,I50.9,"Heart failure, unspecified",951
2021,I51.3,"Intracardiac thrombosis, not elsewhere classified",10
2021,I51.6,"Cardiovascular disease, unspecified",35
2021,I51.8,Other ill-defined heart diseases,32
2021,I51.9,"Heart disease, unspecified",59
2021,I60.9,"Subarachnoid haemorrhage, unspecified",68
2021,I61.0,"Intracerebral haemorrhage in hemisphere, subcortical",17
2021,I61.1,"Intracerebral haemorrhage in hemisphere, cortical",10
2021,I61.3,Intracerebral haemorrhage in brain stem,10
2021,I61.4,Intracerebral haemorrhage in cerebellum,12
2021,I61.5,"Intracerebral haemorrhage, intraventricular",23
2021,I61.9,"Intracerebral haemorrhage, unspecified",157
2021,I62.0,Subdural haemorrhage (acute)(nontraumatic),62
2021,I62.9,"Intracranial haemorrhage (nontraumatic), unspecified",114
2021,I63.2,Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries,33
2021,I63.3,Cerebral infarction due to thrombosis of cerebral arteries,11
2021,I63.4,Cerebral infarction due to embolism of cerebral arteries,98
2021,I63.5,Cerebral infarction due to unspecified occlusion or stenosis of cerebral arteries,11
2021,I63.9,"Cerebral infarction, unspecified",286
2021,I64,"Stroke, not specified as haemorrhage or infarction",1038
2021,I67.2,Cerebral atherosclerosis,71
2021,I67.4,Hypertensive encephalopathy,10
2021,I67.8,Other specified cerebrovascular diseases,42
2021,I67.9,"Cerebrovascular disease, unspecified",89
2021,I69.3,Sequelae of cerebral infarction,46
2021,I69.4,"Sequelae of stroke, not specified as haemorrhage or infarction",228
2021,I69.8,Sequelae of other and unspecified cerebrovascular diseases,48
2021,I70.9,Generalized and unspecified atherosclerosis,44
2021,I71.0,Dissection of aorta [any part],106
2021,I71.2,"Thoracic aortic aneurysm, without mention of rupture",10
2021,I71.3,"Abdominal aortic aneurysm, ruptured",56
2021,I71.4,"Abdominal aortic aneurysm, without mention of rupture",59
2021,I71.8,"Aortic aneurysm of unspecified site, ruptured",12
2021,I72.9,Aneurysm of unspecified site,16
2021,I73.9,"Peripheral vascular disease, unspecified",331
2021,I74.1,Embolism and thrombosis of other and unspecified parts of aorta,14
2021,I74.9,Embolism and thrombosis of unspecified artery,13
2021,I77.6,"Arteritis, unspecified",38
2021,I77.9,"Disorder of arteries and arterioles, unspecified",12
2021,I80.2,Phlebitis and thrombophlebitis of other deep vessels of lower extremities,79
2021,I81,Portal vein thrombosis,16
2021,I83.9,Varicose veins of lower extremities without ulcer or inflammation,13
2021,I89.0,"Lymphoedema, not elsewhere classified",18
2021,J10.0,"Influenza with pneumonia, influenza virus identified",14
2021,J10.1,"Influenza with other respiratory manifestations, influenza virus identified",12
2021,J11.0,"Influenza with pneumonia, virus not identified",10
2021,J12.8,Other viral pneumonia,41
2021,J13,Pneumonia due to Streptococcus pneumoniae,20
2021,J15.0,Pneumonia due to Klebsiella pneumoniae,28
2021,J15.1,Pneumonia due to Pseudomonas,41
2021,J15.2,Pneumonia due to staphylococcus,72
2021,J15.4,Pneumonia due to other streptococci,15
2021,J15.5,Pneumonia due to Escherichia coli,12
2021,J15.6,Pneumonia due to other aerobic Gram-negative bacteria,12
2021,J15.9,"Bacterial pneumonia, unspecified",194
2021,J18.1,"Lobar pneumonia, unspecified",48
2021,J18.9,"Pneumonia, unspecified",1831
2021,J43.9,"Emphysema, unspecified",100
2021,J44.0,Chronic obstructive pulmonary disease with acute lower respiratory infection,663
2021,J44.1,"Chronic obstructive pulmonary disease with acute exacerbation, unspecified",281
2021,J44.8,Other specified chronic obstructive pulmonary disease,10
2021,J44.9,"Chronic obstructive pulmonary disease, unspecified",958
2021,J45.9,"Asthma, unspecified",39
2021,J47,Bronchiectasis,22
2021,J69.0,Pneumonitis due to food and vomit,975
2021,J80,Adult respiratory distress syndrome,126
2021,J81,Pulmonary oedema,13
2021,J82,"Pulmonary eosinophilia, not elsewhere classified",28
2021,J84.1,Other interstitial pulmonary diseases with fibrosis,195
2021,J84.9,"Interstitial pulmonary disease, unspecified",206
2021,J85.0,Gangrene and necrosis of lung,13
2021,J86.9,Pyothorax without fistula,32
2021,J90,"Pleural effusion, not elsewhere classified",40
2021,J93.9,"Pneumothorax, unspecified",37
2021,J96.1,Chronic respiratory failure,146
2021,J98.1,Pulmonary collapse,10
2021,J98.2,Interstitial emphysema,15
2021,J98.4,Other disorders of lung,41
2021,J98.9,"Respiratory disorder, unspecified",17
2021,K20,Oesophagitis,10
2021,K21.9,Gastro-oesophageal reflux disease without oesophagitis,15
2021,K22.2,Oesophageal obstruction,12
2021,K22.3,Perforation of oesophagus,16
2021,K22.8,Other specified diseases of oesophagus,14
2021,K25.4,"Gastric ulcer, chronic or unspecified with haemorrhage",22
2021,K25.5,"Gastric ulcer, chronic or unspecified with perforation",38
2021,K25.9,"Gastric ulcer, unspecified as acute or chronic, without haemorrhage or perforation",12
2021,K26.4,"Duodenal ulcer, chronic or unspecified with haemorrhage",53
2021,K26.5,"Duodenal ulcer, chronic or unspecified with perforation",56
2021,K27.4,"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage",13
2021,K31.8,Other specified diseases of stomach and duodenum,25
2021,K31.9,"Disease of stomach and duodenum, unspecified",13
2021,K35.8,"Acute appendicitis, other and unspecified",29
2021,K40.3,"Unilateral or unspecified inguinal hernia, with obstruction, without gangrene",27
2021,K43.0,"Ventral hernia with obstruction, without gangrene",26
2021,K44.9,Diaphragmatic hernia without obstruction or gangrene,17
2021,K46.0,"Unspecified abdominal hernia with obstruction, without gangrene",38
2021,K50.9,"Crohn disease, unspecified",29
2021,K51.9,"Ulcerative colitis, unspecified",17
2021,K52.9,"Noninfective gastroenteritis and colitis, unspecified",32
2021,K55.0,Acute vascular disorders of intestine,134
2021,K55.1,Chronic vascular disorders of intestine,17
2021,K55.9,"Vascular disorder of intestine, unspecified",557
2021,K56.2,Volvulus,43
2021,K56.5,Intestinal adhesions [bands] with obstruction,13
2021,K56.6,Other and unspecified intestinal obstruction,354
2021,K56.7,"Ileus, unspecified",28
2021,K57.2,Diverticular disease of large intestine with perforation and abscess,21
2021,K57.3,Diverticular disease of large intestine without perforation or abscess,12
2021,K57.8,"Diverticular disease of intestine, part unspecified, with perforation and abscess",98
