year,age,dead,cause
2000,20,180,UCD malignant neoplasms
2000,21,203,UCD malignant neoplasms
2000,22,188,UCD malignant neoplasms
2000,23,176,UCD malignant neoplasms
2000,24,221,UCD malignant neoplasms
2000,25,222,UCD malignant neoplasms
2000,26,235,UCD malignant neoplasms
2000,27,244,UCD malignant neoplasms
2000,28,294,UCD malignant neoplasms
2000,29,364,UCD malignant neoplasms
2000,30,366,UCD malignant neoplasms
2000,31,458,UCD malignant neoplasms
2000,32,515,UCD malignant neoplasms
2000,33,590,UCD malignant neoplasms
2000,34,628,UCD malignant neoplasms
2000,35,819,UCD malignant neoplasms
2000,36,919,UCD malignant neoplasms
2000,37,1084,UCD malignant neoplasms
2000,38,1304,UCD malignant neoplasms
2000,39,1439,UCD malignant neoplasms
2000,40,1664,UCD malignant neoplasms
2000,41,1893,UCD malignant neoplasms
2000,42,2124,UCD malignant neoplasms
2000,43,2556,UCD malignant neoplasms
2000,44,2718,UCD malignant neoplasms
2000,45,3144,UCD malignant neoplasms
2000,46,3386,UCD malignant neoplasms
2000,47,3654,UCD malignant neoplasms
2000,48,4132,UCD malignant neoplasms
2000,49,4487,UCD malignant neoplasms
2000,50,4973,UCD malignant neoplasms
2000,51,5258,UCD malignant neoplasms
2000,52,6067,UCD malignant neoplasms
2000,53,6786,UCD malignant neoplasms
2000,54,6147,UCD malignant neoplasms
2000,55,6617,UCD malignant neoplasms
2000,56,7363,UCD malignant neoplasms
2000,57,8261,UCD malignant neoplasms
2000,58,8155,UCD malignant neoplasms
2000,59,8534,UCD malignant neoplasms
2000,60,8922,UCD malignant neoplasms
2000,61,9486,UCD malignant neoplasms
2000,62,10041,UCD malignant neoplasms
2000,63,10455,UCD malignant neoplasms
2000,64,11171,UCD malignant neoplasms
2000,65,11933,UCD malignant neoplasms
2000,66,12279,UCD malignant neoplasms
2000,67,13003,UCD malignant neoplasms
2000,68,13827,UCD malignant neoplasms
2000,69,14801,UCD malignant neoplasms
2000,70,15729,UCD malignant neoplasms
2000,71,16193,UCD malignant neoplasms
2000,72,17121,UCD malignant neoplasms
2000,73,17588,UCD malignant neoplasms
2000,74,17657,UCD malignant neoplasms
2000,75,18288,UCD malignant neoplasms
2000,76,18464,UCD malignant neoplasms
2000,77,18113,UCD malignant neoplasms
2000,78,18016,UCD malignant neoplasms
2000,79,17774,UCD malignant neoplasms
2000,80,16956,UCD malignant neoplasms
2000,81,15442,UCD malignant neoplasms
2000,82,14988,UCD malignant neoplasms
2000,83,13894,UCD malignant neoplasms
2000,84,13164,UCD malignant neoplasms
2000,85,12138,UCD malignant neoplasms
2000,86,11023,UCD malignant neoplasms
2000,87,9929,UCD malignant neoplasms
2000,88,8633,UCD malignant neoplasms
2000,89,7432,UCD malignant neoplasms
2000,90,6128,UCD malignant neoplasms
2000,91,5111,UCD malignant neoplasms
2000,92,4390,UCD malignant neoplasms
2000,93,3263,UCD malignant neoplasms
2000,94,2672,UCD malignant neoplasms
2000,95,1972,UCD malignant neoplasms
2000,96,1417,UCD malignant neoplasms
2000,97,1071,UCD malignant neoplasms
2000,98,698,UCD malignant neoplasms
2000,99,495,UCD malignant neoplasms
2000,100,764,UCD malignant neoplasms
2001,0,66,UCD malignant neoplasms
2001,1,80,UCD malignant neoplasms
2001,2,112,UCD malignant neoplasms
2001,3,129,UCD malignant neoplasms
2001,4,99,UCD malignant neoplasms
2001,5,92,UCD malignant neoplasms
2001,6,116,UCD malignant neoplasms
2001,7,93,UCD malignant neoplasms
2001,8,95,UCD malignant neoplasms
2001,9,97,UCD malignant neoplasms
2001,10,113,UCD malignant neoplasms
2001,11,88,UCD malignant neoplasms
2001,12,96,UCD malignant neoplasms
2001,13,104,UCD malignant neoplasms
2001,14,114,UCD malignant neoplasms
2001,15,122,UCD malignant neoplasms
2001,16,136,UCD malignant neoplasms
2001,17,128,UCD malignant neoplasms
2001,18,165,UCD malignant neoplasms
2001,19,181,UCD malignant neoplasms
2001,20,204,UCD malignant neoplasms
2001,21,187,UCD malignant neoplasms
2001,22,194,UCD malignant neoplasms
2001,23,187,UCD malignant neoplasms
2001,24,200,UCD malignant neoplasms
2001,25,215,UCD malignant neoplasms
2001,26,256,UCD malignant neoplasms
2001,27,272,UCD malignant neoplasms
2001,28,299,UCD malignant neoplasms
2001,29,347,UCD malignant neoplasms
2001,30,468,UCD malignant neoplasms
2001,31,438,UCD malignant neoplasms
2001,32,506,UCD malignant neoplasms
2001,33,584,UCD malignant neoplasms
2001,34,609,UCD malignant neoplasms
2001,35,798,UCD malignant neoplasms
2001,36,872,UCD malignant neoplasms
2001,37,1061,UCD malignant neoplasms
2001,38,1270,UCD malignant neoplasms
2001,39,1465,UCD malignant neoplasms
2001,40,1687,UCD malignant neoplasms
2001,41,1887,UCD malignant neoplasms
2001,42,2116,UCD malignant neoplasms
2001,43,2577,UCD malignant neoplasms
2001,44,2836,UCD malignant neoplasms
2001,45,3185,UCD malignant neoplasms
2001,46,3382,UCD malignant neoplasms
2001,47,3900,UCD malignant neoplasms
2001,48,4122,UCD malignant neoplasms
2001,49,4610,UCD malignant neoplasms
2001,50,4849,UCD malignant neoplasms
2001,51,5359,UCD malignant neoplasms
2001,52,5946,UCD malignant neoplasms
2001,53,6734,UCD malignant neoplasms
2001,54,7475,UCD malignant neoplasms
2001,55,6567,UCD malignant neoplasms
2001,56,7210,UCD malignant neoplasms
2001,57,7988,UCD malignant neoplasms
2001,58,9140,UCD malignant neoplasms
2001,59,8922,UCD malignant neoplasms
2001,60,9215,UCD malignant neoplasms
2001,61,9457,UCD malignant neoplasms
2001,62,10075,UCD malignant neoplasms
2001,63,10644,UCD malignant neoplasms
2001,64,11005,UCD malignant neoplasms
2001,65,11546,UCD malignant neoplasms
2001,66,12309,UCD malignant neoplasms
2001,67,12736,UCD malignant neoplasms
2001,68,13365,UCD malignant neoplasms
2001,69,14216,UCD malignant neoplasms
2001,70,15075,UCD malignant neoplasms
2001,71,16009,UCD malignant neoplasms
2001,72,16622,UCD malignant neoplasms
2001,73,17363,UCD malignant neoplasms
2001,74,17777,UCD malignant neoplasms
2001,75,17949,UCD malignant neoplasms
2001,76,18279,UCD malignant neoplasms
2001,77,18037,UCD malignant neoplasms
2001,78,17713,UCD malignant neoplasms
2001,79,17989,UCD malignant neoplasms
2001,80,17167,UCD malignant neoplasms
2001,81,16265,UCD malignant neoplasms
2001,82,14950,UCD malignant neoplasms
2001,83,14241,UCD malignant neoplasms
2001,84,12855,UCD malignant neoplasms
2001,85,12089,UCD malignant neoplasms
2001,86,11241,UCD malignant neoplasms
2001,87,10057,UCD malignant neoplasms
2001,88,8729,UCD malignant neoplasms
2001,89,7564,UCD malignant neoplasms
2001,90,6264,UCD malignant neoplasms
2001,91,5205,UCD malignant neoplasms
2001,92,4212,UCD malignant neoplasms
2001,93,3412,UCD malignant neoplasms
2001,94,2567,UCD malignant neoplasms
2001,95,1975,UCD malignant neoplasms
2001,96,1521,UCD malignant neoplasms
2001,97,1022,UCD malignant neoplasms
2001,98,713,UCD malignant neoplasms
2001,99,453,UCD malignant neoplasms
2001,100,727,UCD malignant neoplasms
2002,0,74,UCD malignant neoplasms
2002,1,86,UCD malignant neoplasms
2002,2,93,UCD malignant neoplasms
2002,3,106,UCD malignant neoplasms
2002,4,117,UCD malignant neoplasms
2002,5,123,UCD malignant neoplasms
2002,6,103,UCD malignant neoplasms
2002,7,106,UCD malignant neoplasms
2002,8,97,UCD malignant neoplasms
2002,9,108,UCD malignant neoplasms
2002,10,98,UCD malignant neoplasms
2002,11,100,UCD malignant neoplasms
2002,12,103,UCD malignant neoplasms
2002,13,125,UCD malignant neoplasms
2002,14,109,UCD malignant neoplasms
2002,15,102,UCD malignant neoplasms
2002,16,139,UCD malignant neoplasms
2002,17,140,UCD malignant neoplasms
2002,18,168,UCD malignant neoplasms
2002,19,174,UCD malignant neoplasms
2002,20,184,UCD malignant neoplasms
2002,21,204,UCD malignant neoplasms
2002,22,199,UCD malignant neoplasms
2002,23,207,UCD malignant neoplasms
2002,24,213,UCD malignant neoplasms
2002,25,213,UCD malignant neoplasms
2002,26,215,UCD malignant neoplasms
2002,27,228,UCD malignant neoplasms
2002,28,284,UCD malignant neoplasms
2002,29,318,UCD malignant neoplasms
2002,30,420,UCD malignant neoplasms
2002,31,459,UCD malignant neoplasms
2002,32,542,UCD malignant neoplasms
2002,33,577,UCD malignant neoplasms
2002,34,616,UCD malignant neoplasms
2002,35,757,UCD malignant neoplasms
2002,36,832,UCD malignant neoplasms
2002,37,964,UCD malignant neoplasms
2002,38,1159,UCD malignant neoplasms
2002,39,1438,UCD malignant neoplasms
2002,40,1626,UCD malignant neoplasms
2002,41,1823,UCD malignant neoplasms
2002,42,2161,UCD malignant neoplasms
2002,43,2484,UCD malignant neoplasms
2002,44,2841,UCD malignant neoplasms
2002,45,3166,UCD malignant neoplasms
2002,46,3466,UCD malignant neoplasms
2002,47,3803,UCD malignant neoplasms
2002,48,4241,UCD malignant neoplasms
2002,49,4619,UCD malignant neoplasms
2002,50,5073,UCD malignant neoplasms
2002,51,5543,UCD malignant neoplasms
2002,52,5992,UCD malignant neoplasms
2002,53,6577,UCD malignant neoplasms
2002,54,7157,UCD malignant neoplasms
2002,55,8281,UCD malignant neoplasms
2002,56,7168,UCD malignant neoplasms
2002,57,7666,UCD malignant neoplasms
2002,58,8651,UCD malignant neoplasms
2002,59,9721,UCD malignant neoplasms
2002,60,9682,UCD malignant neoplasms
2002,61,9877,UCD malignant neoplasms
2002,62,10272,UCD malignant neoplasms
2002,63,10716,UCD malignant neoplasms
2002,64,11357,UCD malignant neoplasms
2002,65,11516,UCD malignant neoplasms
2002,66,12217,UCD malignant neoplasms
2002,67,12944,UCD malignant neoplasms
2002,68,13079,UCD malignant neoplasms
2002,69,13842,UCD malignant neoplasms
2002,70,14742,UCD malignant neoplasms
2002,71,15724,UCD malignant neoplasms
2002,72,16361,UCD malignant neoplasms
2002,73,16627,UCD malignant neoplasms
2002,74,17705,UCD malignant neoplasms
2002,75,17867,UCD malignant neoplasms
2002,76,17756,UCD malignant neoplasms
2002,77,18352,UCD malignant neoplasms
2002,78,17883,UCD malignant neoplasms
2002,79,17707,UCD malignant neoplasms
2002,80,17390,UCD malignant neoplasms
2002,81,16779,UCD malignant neoplasms
2002,82,15829,UCD malignant neoplasms
2002,83,14008,UCD malignant neoplasms
2002,84,13491,UCD malignant neoplasms
2002,85,12164,UCD malignant neoplasms
2002,86,11409,UCD malignant neoplasms
2002,87,10134,UCD malignant neoplasms
2002,88,8860,UCD malignant neoplasms
2002,89,7731,UCD malignant neoplasms
2002,90,6364,UCD malignant neoplasms
2002,91,5201,UCD malignant neoplasms
2002,92,4419,UCD malignant neoplasms
2002,93,3562,UCD malignant neoplasms
2002,94,2777,UCD malignant neoplasms
2002,95,1994,UCD malignant neoplasms
2002,96,1472,UCD malignant neoplasms
2002,97,1067,UCD malignant neoplasms
2002,98,752,UCD malignant neoplasms
2002,99,487,UCD malignant neoplasms
2002,100,789,UCD malignant neoplasms
2003,0,75,UCD malignant neoplasms
2003,1,75,UCD malignant neoplasms
2003,2,101,UCD malignant neoplasms
2003,3,96,UCD malignant neoplasms
2003,4,120,UCD malignant neoplasms
2003,5,112,UCD malignant neoplasms
2003,6,106,UCD malignant neoplasms
2003,7,106,UCD malignant neoplasms
2003,8,86,UCD malignant neoplasms
2003,9,106,UCD malignant neoplasms
2003,10,119,UCD malignant neoplasms
2003,11,85,UCD malignant neoplasms
2003,12,97,UCD malignant neoplasms
2003,13,135,UCD malignant neoplasms
2003,14,124,UCD malignant neoplasms
2003,15,107,UCD malignant neoplasms
2003,16,143,UCD malignant neoplasms
2003,17,138,UCD malignant neoplasms
2003,18,148,UCD malignant neoplasms
2003,19,154,UCD malignant neoplasms
2003,20,166,UCD malignant neoplasms
2003,21,172,UCD malignant neoplasms
2003,22,199,UCD malignant neoplasms
2003,23,195,UCD malignant neoplasms
2003,24,229,UCD malignant neoplasms
2003,25,213,UCD malignant neoplasms
2003,26,246,UCD malignant neoplasms
2003,27,259,UCD malignant neoplasms
2003,28,279,UCD malignant neoplasms
2003,29,310,UCD malignant neoplasms
2003,30,353,UCD malignant neoplasms
2003,31,403,UCD malignant neoplasms
2003,32,480,UCD malignant neoplasms
2003,33,575,UCD malignant neoplasms
2003,34,623,UCD malignant neoplasms
2003,35,708,UCD malignant neoplasms
2003,36,792,UCD malignant neoplasms
2003,37,943,UCD malignant neoplasms
2003,38,1113,UCD malignant neoplasms
2003,39,1363,UCD malignant neoplasms
2003,40,1552,UCD malignant neoplasms
2003,41,1751,UCD malignant neoplasms
2003,42,2146,UCD malignant neoplasms
2003,43,2340,UCD malignant neoplasms
2003,44,2801,UCD malignant neoplasms
2003,45,3225,UCD malignant neoplasms
2003,46,3544,UCD malignant neoplasms
2003,47,3876,UCD malignant neoplasms
2003,48,4283,UCD malignant neoplasms
2003,49,4624,UCD malignant neoplasms
2003,50,5099,UCD malignant neoplasms
2003,51,5553,UCD malignant neoplasms
2003,52,6063,UCD malignant neoplasms
2003,53,6399,UCD malignant neoplasms
2003,54,7177,UCD malignant neoplasms
2003,55,7843,UCD malignant neoplasms
2003,56,8856,UCD malignant neoplasms
2003,57,7767,UCD malignant neoplasms
2003,58,8431,UCD malignant neoplasms
2003,59,9418,UCD malignant neoplasms
2003,60,10327,UCD malignant neoplasms
2003,61,10267,UCD malignant neoplasms
2003,62,10554,UCD malignant neoplasms
2003,63,10791,UCD malignant neoplasms
2003,64,11438,UCD malignant neoplasms
2003,65,11643,UCD malignant neoplasms
2003,66,11926,UCD malignant neoplasms
2003,67,12894,UCD malignant neoplasms
2003,68,13241,UCD malignant neoplasms
2003,69,13437,UCD malignant neoplasms
2003,70,14361,UCD malignant neoplasms
2003,71,14900,UCD malignant neoplasms
2003,72,15736,UCD malignant neoplasms
2003,73,16577,UCD malignant neoplasms
2003,74,16533,UCD malignant neoplasms
2003,75,17836,UCD malignant neoplasms
2003,76,17895,UCD malignant neoplasms
2003,77,17764,UCD malignant neoplasms
2003,78,17858,UCD malignant neoplasms
2003,79,17733,UCD malignant neoplasms
2003,80,17153,UCD malignant neoplasms
2003,81,17053,UCD malignant neoplasms
2003,82,16153,UCD malignant neoplasms
2003,83,14982,UCD malignant neoplasms
2003,84,13190,UCD malignant neoplasms
2003,85,12413,UCD malignant neoplasms
2003,86,11192,UCD malignant neoplasms
2003,87,10151,UCD malignant neoplasms
2003,88,8981,UCD malignant neoplasms
2003,89,8052,UCD malignant neoplasms
2003,90,6621,UCD malignant neoplasms
2003,91,5359,UCD malignant neoplasms
2003,92,4461,UCD malignant neoplasms
2003,93,3509,UCD malignant neoplasms
2003,94,2710,UCD malignant neoplasms
2003,95,2112,UCD malignant neoplasms
2003,96,1472,UCD malignant neoplasms
2003,97,1044,UCD malignant neoplasms
2003,98,702,UCD malignant neoplasms
2003,99,497,UCD malignant neoplasms
2003,100,770,UCD malignant neoplasms
2004,0,74,UCD malignant neoplasms
2004,1,87,UCD malignant neoplasms
2004,2,88,UCD malignant neoplasms
2004,3,115,UCD malignant neoplasms
2004,4,109,UCD malignant neoplasms
2004,5,113,UCD malignant neoplasms
2004,6,99,UCD malignant neoplasms
2004,7,111,UCD malignant neoplasms
2004,8,99,UCD malignant neoplasms
2004,9,104,UCD malignant neoplasms
2004,10,84,UCD malignant neoplasms
2004,11,80,UCD malignant neoplasms
2004,12,105,UCD malignant neoplasms
2004,13,106,UCD malignant neoplasms
2004,14,118,UCD malignant neoplasms
2004,15,127,UCD malignant neoplasms
2004,16,137,UCD malignant neoplasms
2004,17,143,UCD malignant neoplasms
2004,18,156,UCD malignant neoplasms
2004,19,168,UCD malignant neoplasms
2004,20,155,UCD malignant neoplasms
2004,21,170,UCD malignant neoplasms
2004,22,214,UCD malignant neoplasms
2004,23,226,UCD malignant neoplasms
2004,24,213,UCD malignant neoplasms
2004,25,207,UCD malignant neoplasms
2004,26,244,UCD malignant neoplasms
2004,27,264,UCD malignant neoplasms
2004,28,255,UCD malignant neoplasms
2004,29,316,UCD malignant neoplasms
2004,30,339,UCD malignant neoplasms
2004,31,371,UCD malignant neoplasms
2004,32,525,UCD malignant neoplasms
2004,33,528,UCD malignant neoplasms
2004,34,584,UCD malignant neoplasms
2004,35,725,UCD malignant neoplasms
2004,36,742,UCD malignant neoplasms
2004,37,830,UCD malignant neoplasms
2004,38,1027,UCD malignant neoplasms
2004,39,1194,UCD malignant neoplasms
2004,40,1497,UCD malignant neoplasms
2004,41,1633,UCD malignant neoplasms
2004,42,2005,UCD malignant neoplasms
2004,43,2448,UCD malignant neoplasms
2004,44,2622,UCD malignant neoplasms
2004,45,2989,UCD malignant neoplasms
2004,46,3553,UCD malignant neoplasms
2004,47,3819,UCD malignant neoplasms
2004,48,4119,UCD malignant neoplasms
2004,49,4710,UCD malignant neoplasms
2004,50,5167,UCD malignant neoplasms
2004,51,5566,UCD malignant neoplasms
2004,52,5988,UCD malignant neoplasms
2004,53,6569,UCD malignant neoplasms
2004,54,7040,UCD malignant neoplasms
2004,55,7739,UCD malignant neoplasms
2004,56,8454,UCD malignant neoplasms
2004,57,9629,UCD malignant neoplasms
2004,58,8401,UCD malignant neoplasms
2004,59,8904,UCD malignant neoplasms
2004,60,9804,UCD malignant neoplasms
2004,61,10982,UCD malignant neoplasms
2004,62,10818,UCD malignant neoplasms
2004,63,10866,UCD malignant neoplasms
2004,64,11359,UCD malignant neoplasms
2004,65,11751,UCD malignant neoplasms
2004,66,12310,UCD malignant neoplasms
2004,67,12713,UCD malignant neoplasms
2004,68,12962,UCD malignant neoplasms
2004,69,13767,UCD malignant neoplasms
2004,70,13944,UCD malignant neoplasms
2004,71,14415,UCD malignant neoplasms
2004,72,15251,UCD malignant neoplasms
2004,73,15786,UCD malignant neoplasms
2004,74,16518,UCD malignant neoplasms
2004,75,16958,UCD malignant neoplasms
2004,76,17510,UCD malignant neoplasms
2004,77,17596,UCD malignant neoplasms
2004,78,17511,UCD malignant neoplasms
2004,79,17290,UCD malignant neoplasms
2004,80,17186,UCD malignant neoplasms
2004,81,16296,UCD malignant neoplasms
2004,82,16217,UCD malignant neoplasms
2004,83,15419,UCD malignant neoplasms
2004,84,14102,UCD malignant neoplasms
2004,85,12323,UCD malignant neoplasms
2004,86,11517,UCD malignant neoplasms
2004,87,10173,UCD malignant neoplasms
2004,88,9026,UCD malignant neoplasms
2004,89,7812,UCD malignant neoplasms
2004,90,6662,UCD malignant neoplasms
2004,91,5469,UCD malignant neoplasms
2004,92,4455,UCD malignant neoplasms
2004,93,3521,UCD malignant neoplasms
2004,94,2737,UCD malignant neoplasms
2004,95,2054,UCD malignant neoplasms
2004,96,1536,UCD malignant neoplasms
2004,97,1075,UCD malignant neoplasms
2004,98,722,UCD malignant neoplasms
2004,99,468,UCD malignant neoplasms
2004,100,795,UCD malignant neoplasms
2005,0,75,UCD malignant neoplasms
2005,1,84,UCD malignant neoplasms
2005,2,101,UCD malignant neoplasms
2005,3,94,UCD malignant neoplasms
2005,4,98,UCD malignant neoplasms
2005,5,88,UCD malignant neoplasms
2005,6,96,UCD malignant neoplasms
2005,7,109,UCD malignant neoplasms
2005,8,101,UCD malignant neoplasms
2005,9,91,UCD malignant neoplasms
2005,10,78,UCD malignant neoplasms
2005,11,90,UCD malignant neoplasms
2005,12,97,UCD malignant neoplasms
2005,13,112,UCD malignant neoplasms
2005,14,138,UCD malignant neoplasms
2005,15,128,UCD malignant neoplasms
2005,16,124,UCD malignant neoplasms
2005,17,141,UCD malignant neoplasms
2005,18,160,UCD malignant neoplasms
2005,19,178,UCD malignant neoplasms
2005,20,161,UCD malignant neoplasms
2005,21,205,UCD malignant neoplasms
2005,22,209,UCD malignant neoplasms
2005,23,198,UCD malignant neoplasms
2005,24,213,UCD malignant neoplasms
2005,25,265,UCD malignant neoplasms
2005,26,245,UCD malignant neoplasms
